number of threads, number of stars, time elapsed
4, 1210, 25.000000
4, 1206, 24.000000
4, 1204, 25.000000
4, 1201, 25.000000
4, 1200, 24.000000
4, 1199, 25.000000
4, 1199, 25.000000
4, 1196, 25.000000
4, 1193, 24.000000
4, 1191, 25.000000
4, 1189, 24.000000
4, 1187, 25.000000
4, 1186, 24.000000
4, 1184, 24.000000
4, 1184, 25.000000
4, 1182, 24.000000
4, 1181, 24.000000
4, 1180, 24.000000
4, 1177, 24.000000
4, 1174, 24.000000
4, 1173, 24.000000
4, 1173, 24.000000
4, 1171, 24.000000
4, 1171, 24.000000
4, 1171, 23.000000
4, 1167, 24.000000
4, 1166, 23.000000
4, 1166, 24.000000
4, 1166, 24.000000
4, 1165, 23.000000
4, 1163, 24.000000
4, 1162, 24.000000
4, 1159, 24.000000
4, 1158, 23.000000
4, 1157, 24.000000
4, 1154, 24.000000
4, 1152, 23.000000
4, 1149, 23.000000
4, 1147, 24.000000
